5.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,nan,nan,nan,3.800000000000000000e+01
5.000000000000000000e+00,1.800000000000000000e+01,5.805877420000000000e+08,4.204999999999999716e+01,4.500000000000000000e+01,3.800000000000000000e+01,3.822999999999999687e+01
5.000000000000000000e+00,2.100000000000000000e+01,1.683098310000000000e+08,3.653000000000000114e+01,3.665999999999999659e+01,3.300000000000000000e+01,3.403000000000000114e+01
5.000000000000000000e+00,2.200000000000000000e+01,1.020538260000000000e+08,3.260999999999999943e+01,3.359000000000000341e+01,3.094000000000000128e+01,3.100000000000000000e+01
5.000000000000000000e+00,2.300000000000000000e+01,7.372113500000000000e+07,3.137000000000000099e+01,3.250000000000000000e+01,3.135999999999999943e+01,3.200000000000000000e+01
5.000000000000000000e+00,2.400000000000000000e+01,5.027587900000000000e+07,3.295000000000000284e+01,3.321000000000000085e+01,3.176999999999999957e+01,3.303000000000000114e+01
5.000000000000000000e+00,2.500000000000000000e+01,3.718963000000000000e+07,3.289999999999999858e+01,3.295000000000000284e+01,3.110999999999999943e+01,3.191000000000000014e+01
5.000000000000000000e+00,2.900000000000000000e+01,7.806079900000000000e+07,3.148000000000000043e+01,3.169000000000000128e+01,2.864999999999999858e+01,2.883999999999999986e+01
5.000000000000000000e+00,3.000000000000000000e+01,5.726786700000000000e+07,2.869999999999999929e+01,2.955000000000000071e+01,2.785999999999999943e+01,2.819000000000000128e+01
5.000000000000000000e+00,3.100000000000000000e+01,1.116392000000000000e+08,2.853999999999999915e+01,2.967000000000000171e+01,2.682999999999999829e+01,2.960000000000000142e+01
6.000000000000000000e+00,1.000000000000000000e+00,4.185550000000000000e+07,2.889000000000000057e+01,2.914999999999999858e+01,2.739000000000000057e+01,2.771999999999999886e+01
6.000000000000000000e+00,4.000000000000000000e+00,3.523029000000000000e+07,2.719999999999999929e+01,2.764999999999999858e+01,2.644000000000000128e+01,2.689999999999999858e+01
6.000000000000000000e+00,5.000000000000000000e+00,4.247326200000000000e+07,2.669999999999999929e+01,2.776000000000000156e+01,2.575000000000000000e+01,2.587000000000000099e+01
6.000000000000000000e+00,6.000000000000000000e+00,6.148701900000000000e+07,2.607000000000000028e+01,2.717000000000000171e+01,2.551999999999999957e+01,2.680999999999999872e+01
6.000000000000000000e+00,7.000000000000000000e+00,2.616775700000000000e+07,2.700000000000000000e+01,2.735000000000000142e+01,2.614999999999999858e+01,2.630999999999999872e+01
6.000000000000000000e+00,8.000000000000000000e+00,3.803342000000000000e+07,2.655000000000000071e+01,2.776000000000000156e+01,2.644000000000000128e+01,2.710000000000000142e+01
6.000000000000000000e+00,1.100000000000000000e+01,2.822588700000000000e+07,2.717999999999999972e+01,2.807000000000000028e+01,2.683999999999999986e+01,2.700000000000000000e+01
6.000000000000000000e+00,1.200000000000000000e+01,1.582241400000000000e+07,2.748000000000000043e+01,2.776999999999999957e+01,2.696000000000000085e+01,2.739999999999999858e+01
6.000000000000000000e+00,1.300000000000000000e+01,1.711867200000000000e+07,2.766000000000000014e+01,2.810000000000000142e+01,2.710000000000000142e+01,2.726999999999999957e+01
6.000000000000000000e+00,1.400000000000000000e+01,1.685412400000000000e+07,2.764999999999999858e+01,2.832000000000000028e+01,2.737999999999999901e+01,2.828999999999999915e+01
6.000000000000000000e+00,1.500000000000000000e+01,4.356373900000000000e+07,2.850000000000000000e+01,3.010000000000000142e+01,2.835000000000000142e+01,3.001000000000000156e+01
6.000000000000000000e+00,1.800000000000000000e+01,4.297820900000000000e+07,2.996000000000000085e+01,3.207999999999999829e+01,2.941000000000000014e+01,3.141000000000000014e+01
6.000000000000000000e+00,1.900000000000000000e+01,3.084891300000000000e+07,3.153999999999999915e+01,3.217999999999999972e+01,3.069999999999999929e+01,3.191000000000000014e+01
6.000000000000000000e+00,2.000000000000000000e+01,1.555892100000000000e+07,3.192000000000000171e+01,3.192999999999999972e+01,3.114999999999999858e+01,3.160000000000000142e+01
6.000000000000000000e+00,2.100000000000000000e+01,2.187522800000000000e+07,3.167000000000000171e+01,3.250000000000000000e+01,3.151000000000000156e+01,3.183999999999999986e+01
6.000000000000000000e+00,2.200000000000000000e+01,7.483397600000000000e+07,3.240999999999999659e+01,3.345000000000000284e+01,3.206000000000000227e+01,3.304999999999999716e+01
